address,address_name,id,name,point,rubrics,type,address_comment,full_name,purpose_name,_collected_at,lat,lon,cluster
"{'building_id': '5348660212721609', 'building_name': None, 'components': array([{'number': '130', 'street': 'Ленинский проспект', 'street_id': '5348763291878132', 'type': 'street_number'}],
      dtype=object), 'landmark_name': None, 'postcode': '198216'}","Ленинский проспект, 130",5348553838861851,Альфа-банк,"{'lat': 59.852253, 'lon': 30.27168}","[{'alias': 'banki', 'id': '492', 'kind': 'primary', 'name': 'Банки', 'parent_id': '969', 'short_id': 492}
 {'alias': 'registraciya_i_likvidaciya_predpriyatijj', 'id': '638', 'kind': 'additional', 'name': 'Регистрация и ликвидация предприятий', 'parent_id': '969', 'short_id': 638}]",branch,1 этаж,,,2025-11-25 15:30:08.513876,59.852253,30.27168,2
"{'building_id': '5348660212677388', 'building_name': None, 'components': array([{'number': '124', 'street': 'Ленинский проспект', 'street_id': '5348763291878132', 'type': 'street_number'}],
      dtype=object), 'landmark_name': None, 'postcode': '198216'}","Ленинский проспект, 124",70000001007119183,Банк ВТБ,"{'lat': 59.852301, 'lon': 30.262497}","[{'alias': 'banki', 'id': '492', 'kind': 'primary', 'name': 'Банки', 'parent_id': '969', 'short_id': 492}]",branch,1 этаж,,,2025-11-25 15:30:08.513876,59.852301,30.262497,2
"{'building_id': '5348660212722379', 'building_name': None, 'components': array([{'number': '125', 'street': 'Ленинский проспект', 'street_id': '5348763291878132', 'type': 'street_number'}],
      dtype=object), 'landmark_name': None, 'postcode': '198216'}","Ленинский проспект, 125",70000001034686268,"Россельхозбанк, банк","{'lat': 59.851534, 'lon': 30.262482}","[{'alias': 'banki', 'id': '492', 'kind': 'primary', 'name': 'Банки', 'parent_id': '969', 'short_id': 492}
 {'alias': 'obmen_valyuty', 'id': '498', 'kind': 'additional', 'name': 'Обмен валюты', 'parent_id': '969', 'short_id': 498}
 {'alias': 'ipotechnye_kredity', 'id': '16322', 'kind': 'additional', 'name': 'Ипотечные кредиты', 'parent_id': '969', 'short_id': 16322}]",branch,17-Н помещение; 1 этаж,,,2025-11-25 15:30:08.513876,59.851534,30.262482,2
"{'building_id': '5348660212721865', 'building_name': None, 'components': array([{'number': '8', 'street': 'бульвар Новаторов', 'street_id': '5348763291878270', 'type': 'street_number'}],
      dtype=object), 'landmark_name': None, 'postcode': '198216'}","бульвар Новаторов, 8",5348552841285827,Банк ПСБ,"{'lat': 59.850439, 'lon': 30.269206}","[{'alias': 'banki', 'id': '492', 'kind': 'primary', 'name': 'Банки', 'parent_id': '969', 'short_id': 492}
 {'alias': 'obmen_valyuty', 'id': '498', 'kind': 'additional', 'name': 'Обмен валюты', 'parent_id': '969', 'short_id': 498}]",branch,,,,2025-11-25 15:30:08.513876,59.850439,30.269206,2
"{'building_id': '70030076176952818', 'building_name': None, 'components': array([{'number': '137 лит Б', 'street': 'Ленинский проспект', 'street_id': '5348763291878132', 'type': 'street_number'}],
      dtype=object), 'landmark_name': None, 'postcode': '198216'}","Ленинский проспект, 137 лит Б",70000001096842523,Камкомбанк,"{'lat': 59.851428, 'lon': 30.278481}","[{'alias': 'banki', 'id': '492', 'kind': 'primary', 'name': 'Банки', 'parent_id': '969', 'short_id': 492}
 {'alias': 'ipotechnye_kredity', 'id': '16322', 'kind': 'additional', 'name': 'Ипотечные кредиты', 'parent_id': '969', 'short_id': 16322}
 {'alias': 'obmen_valyuty', 'id': '498', 'kind': 'additional', 'name': 'Обмен валюты', 'parent_id': '969', 'short_id': 498}]",branch,,,,2025-11-25 15:30:08.513876,59.851428,30.278481,2
"{'building_id': '5348660212722351', 'building_name': None, 'components': array([{'number': '128', 'street': 'Ленинский проспект', 'street_id': '5348763291878132', 'type': 'street_number'}],
      dtype=object), 'landmark_name': None, 'postcode': '198216'}","Ленинский проспект, 128",70000001099723441,Райффайзенбанк,"{'lat': 59.852292, 'lon': 30.266258}","[{'alias': 'banki', 'id': '492', 'kind': 'primary', 'name': 'Банки', 'parent_id': '969', 'short_id': 492}]",branch,,,,2025-11-25 15:30:08.513876,59.852292,30.266258,2
"{'building_id': '5348660212722351', 'building_name': None, 'components': array([{'number': '128', 'street': 'Ленинский проспект', 'street_id': '5348763291878132', 'type': 'street_number'}],
      dtype=object), 'landmark_name': None, 'postcode': '198216'}","Ленинский проспект, 128",70000001006654404,"Совкомбанк, кредитно-кассовый офис №2","{'lat': 59.852296, 'lon': 30.264414}","[{'alias': 'banki', 'id': '492', 'kind': 'primary', 'name': 'Банки', 'parent_id': '969', 'short_id': 492}
 {'alias': 'obmen_valyuty', 'id': '498', 'kind': 'additional', 'name': 'Обмен валюты', 'parent_id': '969', 'short_id': 498}]",branch,1 этаж,,,2025-11-25 15:30:08.513876,59.852296,30.264414,2
"{'building_id': '5348660212669243', 'building_name': None, 'components': array([{'number': '19 к1', 'street': 'Дачный проспект', 'street_id': '5348763291878163', 'type': 'street_number'}],
      dtype=object), 'landmark_name': None, 'postcode': '198217'}","Дачный проспект, 19 к1",70000001020675911,"Банк Санкт-Петербург, дополнительный офис Дачное","{'lat': 59.840453, 'lon': 30.256568}","[{'alias': 'banki', 'id': '492', 'kind': 'primary', 'name': 'Банки', 'parent_id': '969', 'short_id': 492}
 {'alias': 'obmen_valyuty', 'id': '498', 'kind': 'additional', 'name': 'Обмен валюты', 'parent_id': '969', 'short_id': 498}
 {'alias': 'ipotechnye_kredity', 'id': '16322', 'kind': 'additional', 'name': 'Ипотечные кредиты', 'parent_id': '969', 'short_id': 16322}]",branch,,,,2025-11-25 15:30:08.513876,59.840453,30.256568,2
"{'building_id': '5348660212728945', 'building_name': None, 'components': array([{'number': '98', 'street': 'бульвар Новаторов', 'street_id': '5348763291878270', 'type': 'street_number'}],
      dtype=object), 'landmark_name': None, 'postcode': '198217'}","бульвар Новаторов, 98",70000001017275552,СберБанк,"{'lat': 59.841119, 'lon': 30.253941}","[{'alias': 'banki', 'id': '492', 'kind': 'primary', 'name': 'Банки', 'parent_id': '969', 'short_id': 492}
 {'alias': 'obmen_valyuty', 'id': '498', 'kind': 'additional', 'name': 'Обмен валюты', 'parent_id': '969', 'short_id': 498}
 {'alias': 'ipotechnye_kredity', 'id': '16322', 'kind': 'additional', 'name': 'Ипотечные кредиты', 'parent_id': '969', 'short_id': 16322}
 {'alias': 'operacii_na_fondovom_rynke', 'id': '495', 'kind': 'additional', 'name': 'Операции на фондовом рынке', 'parent_id': '969', 'short_id': 495}
 {'alias': 'registraciya_i_likvidaciya_predpriyatijj', 'id': '638', 'kind': 'additional', 'name': 'Регистрация и ликвидация предприятий', 'parent_id': '969', 'short_id': 638}
 {'alias': 'ehlektronnye_podpisi', 'id': '50372', 'kind': 'additional', 'name': 'Электронные подписи', 'parent_id': '19532', 'short_id': 50372}]",branch,1 этаж,,,2025-11-25 15:30:08.513876,59.841119,30.253941,2
"{'building_id': '5348660212677388', 'building_name': None, 'components': array([{'number': '124', 'street': 'Ленинский проспект', 'street_id': '5348763291878132', 'type': 'street_number'}],
      dtype=object), 'landmark_name': None, 'postcode': '198216'}","Ленинский проспект, 124",70000001043613271,Газпромбанк,"{'lat': 59.852304, 'lon': 30.261243}","[{'alias': 'banki', 'id': '492', 'kind': 'primary', 'name': 'Банки', 'parent_id': '969', 'short_id': 492}]",branch,1 этаж,,,2025-11-25 15:30:08.513876,59.852304,30.261243,2
"{'building_id': '5348660212721865', 'building_name': None, 'components': array([{'number': '8', 'street': 'бульвар Новаторов', 'street_id': '5348763291878270', 'type': 'street_number'}],
      dtype=object), 'landmark_name': None, 'postcode': '198216'}","бульвар Новаторов, 8",5348553838664662,МТС Банк,"{'lat': 59.85104, 'lon': 30.269295}","[{'alias': 'banki', 'id': '492', 'kind': 'primary', 'name': 'Банки', 'parent_id': '969', 'short_id': 492}
 {'alias': 'obmen_valyuty', 'id': '498', 'kind': 'additional', 'name': 'Обмен валюты', 'parent_id': '969', 'short_id': 498}
 {'alias': 'ipotechnye_kredity', 'id': '16322', 'kind': 'additional', 'name': 'Ипотечные кредиты', 'parent_id': '969', 'short_id': 16322}
 {'alias': 'ehlektronnye_podpisi', 'id': '50372', 'kind': 'additional', 'name': 'Электронные подписи', 'parent_id': '19532', 'short_id': 50372}]",branch,3Н помещение; 1 этаж,,,2025-11-25 15:30:08.513876,59.85104,30.269295,2
"{'building_id': '5348660212724332', 'building_name': None, 'components': array([{'number': '117 к1', 'street': 'Ленинский проспект', 'street_id': '5348763291878132', 'type': 'street_number'}],
      dtype=object), 'landmark_name': None, 'postcode': '198207'}","Ленинский проспект, 117 к1",5348552838577398,СберБанк,"{'lat': 59.851155, 'lon': 30.255523}","[{'alias': 'banki', 'id': '492', 'kind': 'primary', 'name': 'Банки', 'parent_id': '969', 'short_id': 492}
 {'alias': 'obmen_valyuty', 'id': '498', 'kind': 'additional', 'name': 'Обмен валюты', 'parent_id': '969', 'short_id': 498}
 {'alias': 'ipotechnye_kredity', 'id': '16322', 'kind': 'additional', 'name': 'Ипотечные кредиты', 'parent_id': '969', 'short_id': 16322}
 {'alias': 'registraciya_i_likvidaciya_predpriyatijj', 'id': '638', 'kind': 'additional', 'name': 'Регистрация и ликвидация предприятий', 'parent_id': '969', 'short_id': 638}
 {'alias': 'ehlektronnye_podpisi', 'id': '50372', 'kind': 'additional', 'name': 'Электронные подписи', 'parent_id': '19532', 'short_id': 50372}
 {'alias': 'investicionnye_dragocennye_metally', 'id': '110415', 'kind': 'additional', 'name': 'Инвестиционные драгоценные металлы', 'parent_id': '969', 'short_id': 110415}
 {'alias': 'operacii_na_fondovom_rynke', 'id': '495', 'kind': 'additional', 'name': 'Операции на фондовом рынке', 'parent_id': '969', 'short_id': 495}]",branch,,,,2025-11-25 15:30:08.513876,59.851155,30.255523,2
"{'building_id': '5348660212722379', 'building_name': None, 'components': array([{'number': '125', 'street': 'Ленинский проспект', 'street_id': '5348763291878132', 'type': 'street_number'}],
      dtype=object), 'landmark_name': None, 'postcode': '198216'}","Ленинский проспект, 125",70000001017482089,"Банк Санкт-Петербург, Дополнительный офис На Ленинском","{'lat': 59.851488, 'lon': 30.263173}","[{'alias': 'banki', 'id': '492', 'kind': 'primary', 'name': 'Банки', 'parent_id': '969', 'short_id': 492}
 {'alias': 'obmen_valyuty', 'id': '498', 'kind': 'additional', 'name': 'Обмен валюты', 'parent_id': '969', 'short_id': 498}]",branch,1 этаж,,,2025-11-25 15:30:08.513876,59.851488,30.263173,2
"{'building_id': '5348660212676762', 'building_name': None, 'components': array([{'number': '138/5 лит А', 'street': 'Ленинский проспект', 'street_id': '5348763291878132', 'type': 'street_number'}],
      dtype=object), 'landmark_name': None, 'postcode': '198216'}","Ленинский проспект, 138/5 лит А",5348552838493814,Банк Русский Стандарт,"{'lat': 59.852287, 'lon': 30.279098}","[{'alias': 'banki', 'id': '492', 'kind': 'primary', 'name': 'Банки', 'parent_id': '969', 'short_id': 492}
 {'alias': 'obmen_valyuty', 'id': '498', 'kind': 'additional', 'name': 'Обмен валюты', 'parent_id': '969', 'short_id': 498}]",branch,8Н помещение,,,2025-11-25 15:30:08.513876,59.852287,30.279098,2
"{'building_id': '5348660212721865', 'building_name': None, 'components': array([{'number': '8', 'street': 'бульвар Новаторов', 'street_id': '5348763291878270', 'type': 'street_number'}],
      dtype=object), 'landmark_name': None, 'postcode': '198216'}","бульвар Новаторов, 8",70000001033357402,Московский кредитный банк,"{'lat': 59.850182, 'lon': 30.269204}","[{'alias': 'banki', 'id': '492', 'kind': 'primary', 'name': 'Банки', 'parent_id': '969', 'short_id': 492}]",branch,12-н помещение; 1 этаж,,,2025-11-25 15:30:08.513876,59.850182,30.269204,2
"{'building_id': '5348660212721609', 'building_name': None, 'components': array([{'number': '130/6', 'street': 'Ленинский проспект', 'street_id': '5348763291878132', 'type': 'street_number'}],
      dtype=object), 'landmark_name': None, 'postcode': '198216'}","Ленинский проспект, 130/6",70000001018030985,Банк ВТБ,"{'lat': 59.852257, 'lon': 30.269932}","[{'alias': 'banki', 'id': '492', 'kind': 'primary', 'name': 'Банки', 'parent_id': '969', 'short_id': 492}
 {'alias': 'obmen_valyuty', 'id': '498', 'kind': 'additional', 'name': 'Обмен валюты', 'parent_id': '969', 'short_id': 498}]",branch,10Н помещение; 1 этаж,,,2025-11-25 15:30:08.513876,59.852257,30.269932,2
"{'building_id': '5348660212720331', 'building_name': None, 'components': array([{'number': '135 лит А', 'street': 'Ленинский проспект', 'street_id': '5348763291878132', 'type': 'street_number'}],
      dtype=object), 'landmark_name': None, 'postcode': '198216'}","Ленинский проспект, 135 лит А",70000001104966535,Банк ВТБ,"{'lat': 59.851401, 'lon': 30.275247}","[{'alias': 'banki', 'id': '492', 'kind': 'primary', 'name': 'Банки', 'parent_id': '969', 'short_id': 492}]",branch,,,,2025-11-25 15:30:08.513876,59.851401,30.275247,2
